Timestamp,Value
Jan 2010,29.6
Feb 2010,51.2
Mar 2010,53.6
Apr 2010,18.4
May 2010,27.2
Jun 2010,17
Jul 2010,70.6
Aug 2010,41.4
Sep 2010,48.2
Oct 2010,43.4
Nov 2010,92.6
Dec 2010,30.2
Jan 2011,37
Feb 2011,54.4
Mar 2011,16.4
Apr 2011,7.4
May 2011,39.2
Jun 2011,63
Jul 2011,76
Aug 2011,35.2
Sep 2011,0
Oct 2011,61.6
Nov 2011,21.4
Dec 2011,30.4
Jan 2012,14.8
Feb 2012,10.6
Mar 2012,9.4
Apr 2012,74.6
May 2012,56.2
Jun 2012,86.2
Jul 2012,99.8
Aug 2012,59.2
Sep 2012,52
Oct 2012,90
Nov 2012,49
Dec 2012,57.2
Jan 2013,42.8
Feb 2013,36.2
Mar 2013,26.2
Apr 2013,16.8
May 2013,37.8
Jun 2013,17
Jul 2013,76.2
Aug 2013,28
Sep 2013,33.8
Oct 2013,61
Nov 2013,14.2
Dec 2013,57.8
Jan 2014,35.6
Feb 2014,45.4
Mar 2014,21
Apr 2014,39.6
May 2014,49.6
Jun 2014,49.4
Jul 2014,26.4
Aug 2014,70.8
Sep 2014,8
Oct 2014,68.6
Nov 2014,0.4
Dec 2014,29.2
Jan 2015,20.8
Feb 2015,12.8
Mar 2015,28.8
Apr 2015,14
May 2015,43.2
Jun 2015,11.2
Jul 2015,34.2
Aug 2015,46.8
Sep 2015,23.6
Oct 2015,20.6
Nov 2015,92.2
Dec 2015,88.4
Jan 2016,80.2
Feb 2016,38
Mar 2016,20
Apr 2016,52.6
May 2016,13.4
Jun 2016,74.8
Jul 2016,46.4
Aug 2016,41.2
Sep 2016,27
Oct 2016,23.8
Nov 2016,43.4
Dec 2016,33
Jan 2017,8.2
Feb 2017,23
Mar 2017,24.4
Apr 2017,5.8
May 2017,18.2
Jun 2017,129
Jul 2017,45.2
Aug 2017,60
Sep 2017,59.6
Oct 2017,30.4
Nov 2017,28.6
Dec 2017,29.4
Jan 2018,40.4
Feb 2018,22.6
Mar 2018,39.2
Apr 2018,30.6
May 2018,18.4
Jun 2018,43
Jul 2018,21
Aug 2018,41.6
Sep 2018,33
Oct 2018,28.8
Nov 2018,38.6
Dec 2018,16.6
Jan 2019,0.8
Feb 2019,6.4
Mar 2019,34.8
Apr 2019,20
May 2019,32.8
Jun 2019,49.4
Jul 2019,65.6
Aug 2019,86.4
Sep 2019,53.4
Oct 2019,35.6
Nov 2019,72.6
Dec 2019,10.2
